Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA
2019-01-23,36.58798599243164,82.0009994506836,53.81390380859375,85.07160186767578,143.29901123046875,99.84288024902344,3.701197624206543,19.172666549682617
2019-01-24,36.29798126220703,82.74649810791016,53.79355239868164,85.1213150024414,144.8184051513672,99.36569213867188,3.9131696224212646,19.43400001525879
2019-01-25,37.500789642333984,83.52850341796875,54.6624870300293,85.65985870361328,147.97633361816406,100.27326965332031,3.9704384803771973,19.80266761779785
2019-01-28,37.15373229980469,81.89450073242188,53.588104248046875,86.0658187866211,146.44700622558594,98.31776428222656,3.421544075012207,19.7586669921875
2019-01-29,36.768646240234375,79.69400024414062,53.10177993774414,86.30609130859375,143.18975830078125,96.31548309326172,3.262626886367798,19.83066749572754
2019-01-30,39.281219482421875,83.52149963378906,54.48780822753906,86.50493621826172,149.37655639648438,99.53411865234375,3.406172513961792,20.584667205810547
2019-01-31,39.564090728759766,85.9365005493164,55.872337341308594,85.75098419189453,165.53369140625,97.70960235595703,3.563849687576294,20.468000411987305
2019-02-01,39.583099365234375,81.3115005493164,55.511573791503906,86.0658187866211,164.5605010986328,96.16577911376953,3.5881459712982178,20.81399917602539
2019-02-04,40.707462310791016,81.66549682617188,56.64301681518555,86.37236022949219,168.07595825195312,98.93528747558594,3.6984710693359375,20.859333038330078
2019-02-05,41.4039421081543,82.94049835205078,57.16160202026367,85.99128723144531,169.97268676757812,100.32005310058594,3.717560052871704,21.42333221435547
2019-02-06,41.41820526123047,82.01300048828125,55.72346496582031,85.94983673095703,169.30734252929688,99.20663452148438,3.79317569732666,21.148000717163086
2019-02-07,40.63377380371094,80.71849822998047,54.88084030151367,84.82302856445312,165.22586059570312,98.49553680419922,3.654836893081665,20.500667572021484
2019-02-08,40.681522369384766,79.41100311279297,54.70566177368164,83.97798156738281,166.1692657470703,98.86978912353516,3.673430919647217,20.386667251586914
2019-02-11,40.44756317138672,79.55000305175781,54.6927604675293,83.58028411865234,164.63995361328125,98.47683715820312,3.6307883262634277,20.856000900268555
2019-02-12,40.79610824584961,81.90049743652344,55.95621109008789,85.00531005859375,163.8951416015625,100.01127624511719,3.7478063106536865,20.78733253479004
2019-02-13,40.626609802246094,82.0,56.00831985473633,85.41130828857422,162.93185424804688,99.93644714355469,3.7902002334594727,20.544666290283203
2019-02-14,40.774620056152344,81.13249969482422,56.03660202026367,84.85619354248047,162.8126983642578,100.02064514160156,3.8311078548431396,20.251333236694336
2019-02-15,40.68390655517578,80.39749908447266,55.56169128417969,87.44943237304688,161.37277221679688,101.25569152832031,3.900773048400879,20.525333404541016
2019-02-19,40.8056526184082,81.37899780273438,55.90311050415039,87.14289855957031,161.16419982910156,101.20891571044922,3.8834187984466553,20.375999450683594
2019-02-20,41.06825637817383,81.1050033569336,55.60932922363281,87.56541442871094,161.43235778808594,100.68270874023438,3.930771589279175,20.17066764831543
2019-02-21,40.836692810058594,80.97200012207031,54.796470642089844,87.38314819335938,158.9298095703125,102.80628967285156,3.8618500232696533,19.415332794189453
2019-02-22,41.29266357421875,81.5780029296875,55.40934371948242,86.9937515258789,160.7669677734375,104.27214050292969,3.946638345718384,19.6473331451416
2019-02-25,41.593448638916016,81.6500015258789,55.44755554199219,87.90511322021484,163.47804260253906,104.8547134399414,3.9342424869537354,19.917999267578125
2019-02-26,41.617340087890625,81.81999969482422,55.6797981262207,87.23401641845703,162.991455078125,105.5782470703125,3.8948233127593994,19.857332229614258
2019-02-27,41.74623489379883,82.05449676513672,55.72346496582031,87.12631225585938,161.68060302734375,105.39971160888672,3.8529245853424072,20.982667922973633
2019-02-28,41.33563232421875,81.99150085449219,55.90510177612305,86.46349334716797,160.33004760742188,105.26817321777344,3.828355550765991,21.325332641601562
2019-03-01,41.770118713378906,83.58650207519531,56.995361328125,86.52149963378906,161.15431213378906,105.73799896240234,3.8827054500579834,19.652666091918945
2019-03-04,41.98020553588867,84.80850219726562,57.238525390625,86.32266235351562,166.20896911621094,105.48429107666016,3.8908956050872803,19.02400016784668
2019-03-05,41.90380096435547,84.62149810791016,58.0211067199707,86.25637817382812,170.0719757080078,104.95807647705078,3.8844432830810547,18.43600082397461
2019-03-06,41.66269302368164,83.44750213623047,57.81019973754883,85.9332504272461,171.3133087158203,105.00505828857422,3.773508310317993,18.416000366210938
2019-03-07,41.180458068847656,81.29750061035156,57.11098861694336,85.3118667602539,167.956787109375,103.7271499633789,3.7042675018310547,18.439332962036133
2019-03-08,41.27834701538086,81.04000091552734,57.06731414794922,85.34501647949219,168.4235076904297,103.83992004394531,3.7385151386260986,18.94266700744629
2019-03-11,42.70831298828125,83.53099822998047,58.52083206176758,86.4552230834961,170.87637329101562,106.01988220214844,3.9991021156311035,19.39466667175293
2019-03-12,43.18815612792969,83.65499877929688,59.4135856628418,86.1983871459961,170.7274169921875,106.76219177246094,4.033349514007568,18.890666961669922
2019-03-13,43.37914276123047,84.54049682617188,59.5034065246582,86.48834228515625,172.16734313964844,107.5890884399414,4.18473482131958,19.263999938964844
2019-03-14,43.86138153076172,84.31099700927734,59.179351806640625,87.27545166015625,168.9895477294922,107.67366027832031,4.108793258666992,19.33066749572754
2019-03-15,44.431915283203125,85.61799621582031,59.06869888305664,88.27794647216797,164.82862854003906,108.91397857666016,4.214268207550049,18.36199951171875
2019-03-18,44.88551330566406,87.10749816894531,58.981849670410156,88.8082046508789,159.3568572998047,110.47379302978516,4.192924499511719,17.965999603271484
2019-03-19,44.529808044433594,88.09249877929688,59.6721305847168,88.48507690429688,160.44920349121094,110.5489730834961,4.360690593719482,17.83133316040039
2019-03-20,44.91893005371094,89.8635025024414,60.86164093017578,86.59605407714844,164.2923583984375,110.42679595947266,4.32818078994751,18.239999771118164
2019-03-21,46.57331466674805,90.96299743652344,61.3430061340332,85.2290267944336,164.92791748046875,112.96383666992188,4.56494140625,18.26799964904785
2019-03-22,45.608848571777344,88.2385025024414,59.929691314697266,82.65235137939453,163.20001220703125,109.98518371582031,4.405116558074951,17.635332107543945
2019-03-25,45.05739212036133,88.71299743652344,59.4200325012207,81.96468353271484,165.13645935058594,110.55834197998047,4.312795162200928,17.3613338470459
2019-03-26,44.59186553955078,89.18800354003906,59.04586410522461,82.78490447998047,166.51681518554688,110.79325866699219,4.389480113983154,17.851333618164062
2019-03-27,44.9929313659668,88.28500366210938,58.458805084228516,82.50321197509766,164.7193603515625,109.7220687866211,4.380298137664795,18.32200050354004
2019-03-28,45.0526237487793,88.6709976196289,58.173954010009766,83.43944549560547,164.40159606933594,109.87245178222656,4.398911952972412,18.57466697692871
2019-03-29,45.34625244140625,89.0374984741211,58.40322494506836,83.87024688720703,165.53369140625,110.82146453857422,4.456240177154541,18.657333374023438
2019-04-01,45.654205322265625,90.70950317382812,59.49943923950195,86.69549560546875,167.52975463867188,111.8362808227539,4.523744583129883,19.278667449951172
2019-04-02,46.317867279052734,90.6989974975586,59.824974060058594,87.10972595214844,172.99159240722656,111.99602508544922,4.541611194610596,19.058666229248047
2019-04-03,46.6353874206543,91.03500366210938,60.08650588989258,87.28372192382812,172.33616638183594,112.72893524169922,4.681087017059326,19.45400047302246
2019-04-04,46.71654510498047,90.94300079345703,60.51526641845703,88.12692260742188,174.79898071289062,112.15573120117188,4.672151565551758,17.851999282836914
2019-04-05,47.02927017211914,91.86399841308594,60.11825942993164,87.91822814941406,174.50106811523438,112.65374755859375,4.738910675048828,18.33066749572754
2019-04-08,47.76934051513672,92.49299621582031,59.96095657348633,88.20207214355469,173.71652221679688,112.69133758544922,4.759758949279785,18.213333129882812
2019-04-09,47.626094818115234,91.79199981689453,59.68354034423828,87.5508804321289,176.34817504882812,112.08059692382812,4.6969709396362305,18.15399932861328
2019-04-10,47.89346694946289,92.36650085449219,59.87013626098633,87.94326782226562,176.5865020751953,112.9356460571289,4.767452716827393,18.40399932861328
2019-04-11,47.49479675292969,92.20349884033203,60.02595901489258,88.68627166748047,176.2786102294922,113.06718444824219,4.7535529136657715,17.89466667175293
2019-04-12,47.47570037841797,92.15299987792969,60.678035736083984,92.8438491821289,177.8576202392578,113.6497802734375,4.715583801269531,17.84666633605957
2019-04-15,47.561641693115234,92.24349975585938,60.86661148071289,91.78357696533203,178.40379333496094,113.7437515258789,4.58380126953125,17.7586669921875
2019-04-16,47.5664176940918,93.1520004272461,61.13359451293945,92.75201416015625,177.6291961669922,113.48064422607422,4.670910835266113,18.224000930786133
2019-04-17,48.492671966552734,93.24099731445312,61.54201126098633,95.42353057861328,177.53982543945312,114.42029571533203,4.648078441619873,18.082000732421875
2019-04-18,48.66694641113281,93.08450317382812,61.608009338378906,94.7222671508789,177.0432891845703,115.92372131347656,4.623508930206299,18.21733283996582
2019-04-22,48.82689666748047,94.3655014038086,62.217899322509766,94.83912658691406,180.18136596679688,116.2901840209961,4.67736291885376,17.516666412353516
2019-04-23,49.531131744384766,96.1884994506836,63.0530891418457,94.95599365234375,182.505126953125,117.8687515258789,4.731962203979492,17.593332290649414
2019-04-24,49.454750061035156,95.0875015258789,62.53003692626953,94.79741668701172,181.3134765625,117.46472930908203,4.7443718910217285,17.243999481201172
2019-04-25,49.00593948364258,95.11250305175781,62.89180374145508,94.84748840332031,191.91937255859375,121.35487365722656,4.638647079467773,16.5086669921875
2019-04-26,48.77199935913086,97.53150177001953,63.392024993896484,95.5654525756836,190.16165161132812,122.05018615722656,4.419757843017578,15.675999641418457
2019-04-29,48.84598922729492,96.92150115966797,64.323974609375,96.94296264648438,193.42881774902344,121.93742370605469,4.45053243637085,16.097999572753906
2019-04-30,47.90541076660156,96.32599639892578,59.498443603515625,96.88452911376953,192.05841064453125,122.71736145019531,4.491978168487549,15.912667274475098
2019-05-01,50.256874084472656,95.57599639892578,58.22605514526367,96.14151000976562,191.6909637451172,120.16149139404297,4.478824138641357,15.600666999816895
2019-05-02,49.929805755615234,95.04100036621094,57.888118743896484,96.35021209716797,191.19442749023438,118.59230041503906,4.546328067779541,16.273332595825195
2019-05-03,50.55051040649414,98.12300109863281,59.03147506713867,96.94296264648438,194.1140594482422,121.11993408203125,4.5418596267700195,17.00200080871582
2019-05-06,49.76987075805664,97.52749633789062,59.22550582885742,96.08307647705078,192.53506469726562,120.41522216796875,4.463436603546143,17.022666931152344
2019-05-07,48.42821502685547,96.05000305175781,58.50098419189453,94.51354217529297,188.45359802246094,117.9439468383789,4.29616641998291,16.470666885375977
2019-05-08,48.437767028808594,95.88849639892578,58.10001754760742,94.01262664794922,188.22518920898438,117.93455505371094,4.316268444061279,16.32266616821289
2019-05-09,47.9173469543457,94.99349975585938,57.9605712890625,93.9375228881836,187.3413543701172,117.92514038085938,4.223699569702148,16.131999969482422
2019-05-10,47.25353240966797,94.4990005493164,57.944190979003906,93.92916107177734,187.03350830078125,119.45677185058594,4.189698219299316,15.968000411987305
2019-05-13,44.507171630859375,91.13400268554688,56.4033317565918,91.37448120117188,180.2806854248047,115.9049301147461,3.9323408603668213,15.133999824523926
2019-05-14,45.211734771728516,92.00599670410156,55.82122802734375,92.10081481933594,179.47630310058594,117.2016372680664,4.0214362144470215,15.487333297729492
2019-05-15,45.75334167480469,93.55750274658203,58.101009368896484,91.75017547607422,184.9778594970703,118.85210418701172,3.9603843688964844,15.463333129882812
2019-05-16,45.552032470703125,95.37850189208984,58.78086471557617,92.92732238769531,185.69288635253906,121.59658813476562,3.9755232334136963,15.222000122070312
2019-05-17,45.293212890625,93.44999694824219,58.00076675415039,92.47650146484375,184.0146026611328,120.78549194335938,3.8846912384033203,14.0686674118042
2019-05-20,43.87690353393555,92.94850158691406,56.803810119628906,92.9607162475586,181.45249938964844,119.04074096679688,3.766063690185547,13.690667152404785
2019-05-21,44.718055725097656,92.8759994506836,57.28914260864258,93.27796173095703,183.53793334960938,119.68206024169922,3.8482091426849365,13.67199993133545
2019-05-22,43.8026008605957,92.98400115966797,57.35911560058594,92.51826477050781,184.03445434570312,120.4082260131836,3.777231454849243,12.84866714477539
2019-05-23,43.0549201965332,90.77400207519531,56.83755111694336,90.69829559326172,179.61532592773438,119.00299072265625,3.656121015548706,13.03266716003418
2019-05-24,42.88955307006836,91.16400146484375,56.503570556640625,91.5915756225586,179.8040008544922,119.05958557128906,3.6022679805755615,12.708666801452637
2019-05-28,42.71221923828125,91.82150268554688,56.55071258544922,90.59807586669922,183.03147888183594,118.984130859375,3.5570995807647705,12.579999923706055
2019-05-29,42.50852966308594,90.95950317382812,55.57707595825195,90.34764099121094,180.92617797851562,117.83352661132812,3.482895612716675,12.657333374023438
2019-05-30,42.72899627685547,90.81600189208984,55.6500244140625,89.37920379638672,181.74049377441406,118.57858276367188,3.456310272216797,12.54800033569336
2019-05-31,41.95493698120117,88.75350189208984,54.910118103027344,88.46089172363281,176.23892211914062,116.64517974853516,3.3656229972839355,12.343999862670898
2019-06-03,41.53076171875,84.6344985961914,51.547523498535156,88.87830352783203,163.0113067626953,113.02359008789062,3.3238818645477295,11.9313325881958
2019-06-04,43.05011749267578,86.47799682617188,52.3291130065918,91.6166000366211,166.33807373046875,116.15478515625,3.552960157394409,12.90666675567627
2019-06-05,43.74510192871094,86.92500305175781,51.84031295776367,91.94219970703125,167.00341796875,118.67290496826172,3.510225772857666,13.105999946594238
2019-06-06,44.3873405456543,87.71800231933594,51.995140075683594,92.14257049560547,167.16233825683594,120.5497055053711,3.572340726852417,13.729999542236328
2019-06-07,45.56880187988281,90.20149993896484,53.01791000366211,91.13240051269531,172.14752197265625,123.92609405517578,3.61507511138916,13.633333206176758
2019-06-10,46.15114974975586,93.03150177001953,53.73201370239258,92.1175308227539,173.6072998046875,125.05783081054688,3.6878740787506104,14.192000389099121
2019-06-11,46.68555450439453,93.18499755859375,53.64665985107422,92.4013900756836,176.8645477294922,124.58629608154297,3.745516300201416,14.473333358764648
2019-06-12,46.536991119384766,92.76599884033203,53.55038833618164,91.2242202758789,173.8257598876953,124.01097869873047,3.632467269897461,13.950667381286621
2019-06-13,46.52739334106445,93.51499938964844,54.141422271728516,91.44964599609375,176.23892211914062,124.79374694824219,3.6836495399475098,14.260666847229004
2019-06-14,46.18949508666992,93.4834976196289,53.90768814086914,91.68341064453125,180.0721435546875,124.9163589477539,3.59370756149292,14.32800006866455
2019-06-17,46.465084075927734,94.30149841308594,54.28434753417969,91.18247985839844,187.6988525390625,125.29361724853516,3.6033976078033447,15.001999855041504
2019-06-18,47.55787658691406,95.06849670410156,54.84758377075195,92.42640686035156,187.16261291503906,127.47220611572266,3.798438549041748,14.982666969299316
2019-06-19,47.41887283325195,95.43949890136719,54.811363220214844,91.75855255126953,186.17947387695312,127.97210693359375,3.8044004440307617,15.095333099365234
2019-06-20,47.79991912841797,95.90950012207031,55.24259948730469,91.99229431152344,188.2152557373047,129.160400390625,3.8287501335144043,14.641332626342773
2019-06-21,47.636962890625,95.56500244140625,55.846534729003906,91.36615753173828,189.81410217285156,129.1792755126953,3.770610809326172,14.790666580200195
2019-06-24,47.589019775390625,95.69499969482422,55.41629409790039,90.71495819091797,191.26394653320312,129.94317626953125,3.7929718494415283,14.909333229064941
2019-06-25,46.867698669433594,93.91349792480469,53.971214294433594,89.96359252929688,187.53005981445312,125.84060668945312,3.7636525630950928,14.650667190551758
2019-06-26,47.881404876708984,94.8915023803711,53.61092758178711,90.56468963623047,186.35821533203125,126.31221008300781,3.95695424079895,14.618000030517578
2019-06-27,47.86702346801758,95.21399688720703,53.42781066894531,90.86524963378906,188.18548583984375,126.51964569091797,4.0555925369262695,14.855999946594238
2019-06-28,47.43084716796875,94.68150329589844,53.734004974365234,93.33641052246094,191.6611785888672,126.34048461914062,4.080440044403076,14.897333145141602
2019-07-01,48.300785064697266,96.1094970703125,54.587547302246094,94.90592956542969,191.6611785888672,127.9626693725586,4.128639221191406,15.14466667175293
2019-07-02,48.58355712890625,96.71549987792969,55.212825775146484,95.006103515625,193.64732360839844,128.8114776611328,4.030745983123779,14.970000267028809
2019-07-03,48.986175537109375,96.94999694824219,55.72843551635742,94.85480499267578,195.83204650878906,129.6414337158203,4.043665885925293,15.65999984741211
2019-07-05,48.94303512573242,97.14550018310547,56.208797454833984,95.41808319091797,195.03761291503906,129.26414489746094,3.9810550212860107,15.539999961853027
2019-07-08,47.93411636352539,97.61599731445312,55.42074966430664,94.89680480957031,194.40200805664062,129.1698455810547,3.906019926071167,15.355999946594238
2019-07-09,48.22648620605469,99.41500091552734,55.79294204711914,95.30037689208984,197.828125,128.6983184814453,3.9085049629211426,15.337332725524902
2019-07-10,48.70338439941406,100.87049865722656,56.61771011352539,95.02291107177734,201.32366943359375,130.00921630859375,3.9768307209014893,15.928000450134277
2019-07-11,48.34871292114258,100.05349731445312,56.7750244140625,95.93094635009766,199.83409118652344,130.52796936035156,4.131372928619385,15.90666675567627
2019-07-12,48.720149993896484,100.55000305175781,56.83755111694336,96.93987274169922,203.44883728027344,130.99948120117188,4.164417266845703,16.338666915893555
2019-07-15,49.17787551879883,101.04949951171875,57.0941162109375,95.76280212402344,202.49551391601562,130.99948120117188,4.155970573425293,16.899999618530273
2019-07-16,49.00774002075195,100.49500274658203,57.24050521850586,96.78852081298828,202.42599487304688,129.2830047607422,4.151249885559082,16.825332641601562
2019-07-17,48.73214340209961,99.60150146484375,56.90702819824219,95.83845520019531,200.400146484375,128.51910400390625,4.2165937423706055,16.99066734313965
2019-07-18,49.28573226928711,98.8949966430664,56.93183898925781,96.41017150878906,199.38722229003906,128.66053771972656,4.228271961212158,16.902666091918945
2019-07-19,48.55000686645508,98.22599792480469,56.153221130371094,95.46011352539062,196.9840087890625,128.84918212890625,4.185040473937988,17.211999893188477
2019-07-22,49.65956497192383,99.28150177001953,56.533348083496094,96.07389068603516,200.91653442382812,130.55618286132812,4.256595611572266,17.045333862304688
2019-07-23,50.04779815673828,99.72450256347656,56.97203826904297,97.8310775756836,200.95626831054688,131.36727905273438,4.364427089691162,17.344667434692383
2019-07-24,50.0070686340332,100.04049682617188,56.55915832519531,98.22624206542969,203.24032592773438,132.71595764160156,4.438964366912842,17.658666610717773
2019-07-25,49.61164855957031,98.69100189208984,56.37107467651367,97.2845687866211,199.31773376464844,132.21615600585938,4.307779312133789,15.254667282104492
2019-07-26,49.7841911315918,97.15249633789062,61.794105529785156,97.71337127685547,198.36434936523438,133.30075073242188,4.349768161773682,15.202667236328125
2019-07-29,50.249107360839844,95.62249755859375,61.626365661621094,97.40227508544922,194.58078002929688,133.00833129882812,4.3435564041137695,15.718000411987305
2019-07-30,50.033424377441406,94.92649841308594,60.93955612182617,97.18367004394531,195.67315673828125,132.36697387695312,4.35921049118042,16.150667190551758
2019-07-31,51.0543098449707,93.33899688720703,60.4532356262207,97.52838897705078,192.88265991210938,128.51910400390625,4.191995620727539,16.107332229614258
2019-08-01,49.94955062866211,92.76599884033203,60.1346435546875,94.95565032958984,191.39308166503906,130.20721435546875,4.097581386566162,15.59000015258789
2019-08-02,48.892723083496094,91.16200256347656,59.36743927001953,94.94725799560547,187.70880126953125,129.11325073242188,4.00490665435791,15.62266731262207
2019-08-05,46.33326721191406,88.25650024414062,57.30451965332031,92.1222915649414,180.46937561035156,124.69001770019531,3.7465097904205322,15.221332550048828
2019-08-06,47.21038055419922,89.3915023803711,58.114898681640625,92.8453598022461,183.2301025390625,127.0289535522461,3.7852694988250732,15.383333206176758
2019-08-07,47.69926452636719,89.66999816894531,58.35458755493164,90.82752227783203,183.86561584472656,127.58540344238281,3.8235323429107666,15.561332702636719
2019-08-08,48.75131607055664,91.64450073242188,59.85723876953125,92.36612701416016,188.8408966064453,130.9900360107422,3.9321091175079346,15.886667251586914
2019-08-09,48.34958267211914,90.37899780273438,58.99922180175781,92.26522064208984,186.54690551757812,129.877197265625,3.830737590789795,15.667332649230957
2019-08-12,48.226898193359375,89.24600219726562,58.28462219238281,90.53326416015625,184.08407592773438,128.06639099121094,3.762908697128296,15.267333030700684
2019-08-13,50.269229888916016,91.21700286865234,59.387779235839844,91.92892456054688,187.1427459716797,130.71658325195312,3.877199649810791,15.666666984558105
2019-08-14,48.77296829223633,88.14800262451172,57.775962829589844,88.11186218261719,178.46339416503906,126.78009796142578,3.728621482849121,14.641332626342773
2019-08-15,48.529998779296875,88.80599975585938,58.02756118774414,88.44815826416016,181.32337951660156,126.4962158203125,3.696321487426758,14.37600040435791
2019-08-16,49.675045013427734,89.62850189208984,58.51835250854492,90.56687927246094,182.42568969726562,128.81454467773438,3.9644081592559814,14.662667274475098
2019-08-19,50.601200103759766,90.80599975585938,59.57189178466797,91.38241577148438,184.87857055664062,130.97207641601562,4.2431793212890625,15.121999740600586
2019-08-20,50.603607177734375,90.06900024414062,58.732730865478516,90.22217559814453,182.53492736816406,129.88385009765625,4.170876979827881,15.057332992553711
2019-08-21,51.15207290649414,91.177001953125,59.1322135925293,90.47440338134766,182.27671813964844,131.3316192626953,4.254360198974609,14.722000122070312
2019-08-22,51.10877990722656,90.23300170898438,59.129234313964844,91.40766906738281,180.77719116210938,130.3759307861328,4.260571002960205,14.8100004196167
2019-08-23,48.74650192260742,87.48100280761719,57.2464599609375,89.13761901855469,176.51698303222656,126.22183227539062,4.03596305847168,14.09333324432373
2019-08-26,49.672645568847656,88.44349670410156,58.1198616027832,89.85224914550781,179.10885620117188,128.171142578125,4.110750675201416,14.333333015441895
2019-08-27,49.112144470214844,88.09149932861328,58.101993560791016,88.90219116210938,180.04234313964844,128.4455108642578,4.020062446594238,14.272000312805176
2019-08-28,49.441715240478516,88.2125015258789,58.247398376464844,89.79339599609375,180.49916076660156,128.27517700195312,4.009617805480957,14.37266731262207
2019-08-29,50.278846740722656,89.31999969482422,59.264217376708984,91.8280258178711,184.28271484375,130.6976318359375,4.153369426727295,14.780667304992676
2019-08-30,50.213905334472656,88.81449890136719,59.080108642578125,92.36612701416016,184.38201904296875,130.45159912109375,4.166051864624023,15.040666580200195
2019-09-03,49.48261260986328,89.49199676513672,58.038970947265625,91.27312469482422,181.12478637695312,128.7294158935547,4.082984924316406,15.000666618347168
2019-09-04,50.322147369384766,90.03099822998047,58.67020034790039,92.3745346069336,185.84182739257812,130.2339324951172,4.197141647338867,14.711999893188477
2019-09-05,51.306026458740234,92.03600311279297,60.15498733520508,94.47643280029297,189.57574462890625,132.52391052246094,4.470218658447266,15.305333137512207
2019-09-06,51.30121612548828,91.67549896240234,59.86368942260742,94.67820739746094,186.1894073486328,131.62498474121094,4.443109512329102,15.16333293914795
2019-09-09,51.5201301574707,91.56749725341797,59.81158447265625,97.02395629882812,187.4506072998047,130.1298828125,4.489119529724121,15.452667236328125
2019-09-10,52.12873840332031,91.02749633789062,59.83292007446289,98.2598648071289,184.87857055664062,128.7672576904297,4.5557732582092285,15.702667236328125
2019-09-11,53.78618240356445,91.14949798583984,60.54255676269531,98.52890014648438,187.18246459960938,128.80511474609375,4.584374904632568,16.47333335876465
2019-09-12,53.665897369384766,92.17749786376953,61.28544616699219,99.13424682617188,186.1695556640625,130.1298828125,4.582881927490234,16.391332626342773
2019-09-13,52.62186813354492,91.96700286865234,61.53654479980469,101.08482360839844,185.8914794921875,129.94064331054688,4.5249342918396,16.34666633605957
2019-09-16,52.89851760864258,90.39199829101562,61.11969757080078,100.1852035522461,184.92822265625,129.00381469726562,4.481907367706299,16.187332153320312
2019-09-17,53.09096145629883,91.12750244140625,61.03285217285156,99.68915557861328,186.77532958984375,130.00682067871094,4.503296375274658,16.319332122802734
2019-09-18,53.58892059326172,90.87300109863281,61.17031478881836,100.68965148925781,186.83489990234375,131.07615661621094,4.476186275482178,16.232667922973633
2019-09-19,53.15351486206055,91.07499694824219,61.473026275634766,100.37014770507812,188.82102966308594,133.48910522460938,4.400581359863281,16.440000534057617
2019-09-20,52.37651443481445,89.70800018310547,61.03086853027344,99.96659851074219,188.61248779296875,131.94668579101562,4.294881820678711,16.041332244873047
2019-09-23,52.61466598510742,89.26499938964844,61.271549224853516,99.94978332519531,185.52406311035156,131.66281127929688,4.348352909088135,16.082000732421875
2019-09-24,52.36448669433594,87.08049774169922,60.459686279296875,98.64659881591797,180.0225067138672,129.99737548828125,4.290902614593506,14.880666732788086
2019-09-25,53.170345306396484,88.41649627685547,61.829830169677734,99.20992279052734,181.5319366455078,131.8710174560547,4.43266487121582,15.24666690826416
2019-09-26,52.896114349365234,86.99199676513672,61.64869689941406,98.3943862915039,178.860595703125,132.04132080078125,4.410531520843506,16.17066764831543
2019-09-27,52.63871765136719,86.27249908447266,60.83782958984375,98.9745101928711,175.8715057373047,130.32859802246094,4.271753311157227,16.142000198364258
2019-09-30,53.87758255004883,86.79550170898438,60.59912872314453,98.94928741455078,176.84469604492188,131.55874633789062,4.329204559326172,16.058000564575195
2019-10-01,54.0267333984375,86.78250122070312,59.847808837890625,97.15006256103516,174.59042358398438,129.7040252685547,4.327462196350098,16.312667846679688
2019-10-02,52.672401428222656,85.6614990234375,58.4543342590332,95.21630859375,173.3888397216797,127.41411590576172,4.303585529327393,16.208667755126953
2019-10-03,53.11983871459961,86.22100067138672,59.02552032470703,95.08069610595703,178.1356658935547,128.9564971923828,4.509265899658203,15.535332679748535
2019-10-04,54.608882904052734,86.98249816894531,60.09394454956055,97.1401138305664,179.19822692871094,130.6976318359375,4.525679111480713,15.428667068481445
2019-10-07,54.620914459228516,86.63300323486328,59.95946502685547,96.92826080322266,178.43356323242188,129.7513885498047,4.584374904632568,15.847999572753906
2019-10-08,53.98101806640625,85.27549743652344,59.06025695800781,94.76713562011719,176.51698303222656,128.37928771972656,4.4077935218811035,16.003332138061523
2019-10-09,54.613685607910156,86.09950256347656,59.66915512084961,95.45361328125,178.6024169921875,130.81121826171875,4.494343280792236,16.302000045776367
